year, uni, subject, num
2015,"University Campus Suffolk (UCS)","Business and Admin studies",295
2015,"University Campus Suffolk (UCS)","Mass Communication and Documentation",75
2015,"University Campus Suffolk (UCS)","Linguistics, Classics and related",55
2015,"University Campus Suffolk (UCS)","History and Philosophical studies",100
2015,"University Campus Suffolk (UCS)","Creative Arts and Design",360
2015,"University Campus Suffolk (UCS)","Education",315
2015,"University Campus Suffolk (UCS)","Combined arts",35
2015,"University Campus Suffolk (UCS)","Combined social sciences",50
2015,"University Campus Suffolk (UCS)","Sciences combined with Social Sciences or Arts",400
2015,"University Campus Suffolk (UCS)","Social Sciences combined with Arts",45
2015,"University Campus Suffolk (UCS)","General, other combined and unknown",5
2015,"Sussex Coast College","Business and Admin studies",10
2015,"Sussex Coast College","Creative Arts and Design",5
2015,"University of Sunderland","Subjects allied to Medicine",965
2015,"University of Sunderland","Biological Sciences",1200
2015,"University of Sunderland","Physical Sciences",80
2015,"University of Sunderland","Engineering",320
2015,"University of Sunderland","Computer Sciences",760
2015,"University of Sunderland","Social Studies",740
2015,"University of Sunderland","Law",610
2015,"University of Sunderland","Business and Admin studies",1335
2015,"University of Sunderland","Mass Communication and Documentation",660
2015,"University of Sunderland","Linguistics, Classics and related",210
2015,"University of Sunderland","European Languages, Literature and related",15
2015,"University of Sunderland","History and Philosophical studies",200
2015,"University of Sunderland","Creative Arts and Design",1210
2015,"University of Sunderland","Education",790
2015,"University of Sunderland","Combined arts",400
2015,"University of Sunderland","Combined sciences",125
2015,"University of Sunderland","Combined social sciences",65
2015,"University of Sunderland","Sciences combined with Social Sciences or Arts",665
2015,"University of Sunderland","Social Sciences combined with Arts",265
2015,"University of Sunderland","General, other combined and unknown",5
2015,"University of Surrey","Subjects allied to Medicine",4805
2015,"University of Surrey","Biological Sciences",1590
2015,"University of Surrey","Veterinary Sciences, Agriculture and related",1140
2015,"University of Surrey","Physical Sciences",1035
2015,"University of Surrey","Mathematical Sciences",490
2015,"University of Surrey","Engineering",3845
2015,"University of Surrey","Computer Sciences",860
2015,"University of Surrey","Technologies",230
2015,"University of Surrey","Social Studies",1620
2015,"University of Surrey","Law",1215
2015,"University of Surrey","Business and Admin studies",4660
2015,"University of Surrey","Mass Communication and Documentation",235
2015,"University of Surrey","Linguistics, Classics and related",400
2015,"University of Surrey","European Languages, Literature and related",100
2015,"University of Surrey","Creative Arts and Design",4835
2015,"University of Surrey","Combined arts",205
2015,"University of Surrey","Combined sciences",380
2015,"University of Surrey","Combined social sciences",365
2015,"University of Surrey","Sciences combined with Social Sciences or Arts",205
2015,"University of Surrey","Social Sciences combined with Arts",105
2015,"Sussex Downs College","Subjects allied to Medicine",75
2015,"Sussex Downs College","Engineering",5
2015,"Sussex Downs College","Computer Sciences",15
2015,"Sussex Downs College","Business and Admin studies",15
2015,"Sussex Downs College","Creative Arts and Design",85
2015,"University of Sussex","Subjects allied to Medicine",260
2015,"University of Sussex","Biological Sciences",2190
2015,"University of Sussex","Physical Sciences",825
2015,"University of Sussex","Mathematical Sciences",295
2015,"University of Sussex","Engineering",1165
2015,"University of Sussex","Computer Sciences",745
2015,"University of Sussex","Social Studies",2790
2015,"University of Sussex","Law",1095
2015,"University of Sussex","Business and Admin studies",2020
2015,"University of Sussex","Mass Communication and Documentation",730
2015,"University of Sussex","Linguistics, Classics and related",535
2015,"University of Sussex","European Languages, Literature and related",95
2015,"University of Sussex","Non-European Languages, Literature and related",140
2015,"University of Sussex","History and Philosophical studies",580
2015,"University of Sussex","Creative Arts and Design",470
2015,"University of Sussex","Combined arts",610
2015,"University of Sussex","Combined sciences",80
2015,"University of Sussex","Combined social sciences",225
2015,"University of Sussex","Sciences combined with Social Sciences or Arts",190
2015,"University of Sussex","Social Sciences combined with Arts",475
2015,"University of Sussex","General, other combined and unknown",700
2015,"Swansea University","Medicine and Dentistry",995
2015,"Swansea University","Subjects allied to Medicine",2780
2015,"Swansea University","Biological Sciences",2130
2015,"Swansea University","Physical Sciences",1040
2015,"Swansea University","Mathematical Sciences",560
2015,"Swansea University","Engineering",3040
2015,"Swansea University","Computer Sciences",695
2015,"Swansea University","Technologies",155
2015,"Swansea University","Social Studies",1990
2015,"Swansea University","Law",780
2015,"Swansea University","Business and Admin studies",1795
2015,"Swansea University","Mass Communication and Documentation",190
2015,"Swansea University","Linguistics, Classics and related",850
2015,"Swansea University","European Languages, Literature and related",215
2015,"Swansea University","Non-European Languages, Literature and related",125
2015,"Swansea University","History and Philosophical studies",1055
2015,"Swansea University","Combined arts",400
2015,"Swansea University","Combined sciences",95
2015,"Swansea University","Combined social sciences",340
2015,"Swansea University","Sciences combined with Social Sciences or Arts",290
2015,"Swansea University","Social Sciences combined with Arts",415
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Subjects allied to Medicine",50
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Biological Sciences",95
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Veterinary Sciences, Agriculture and related",5
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Physical Sciences",20
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Engineering",400
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Computer Sciences",170
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Technologies",35
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Architecture, Building and Planning",80
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Social Studies",200
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Law",5
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Business and Admin studies",525
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Creative Arts and Design",865
